StationId	DataType	FileName	Id	Lat	Long	Scenario	Constituent	SDate	EDate	YrCount	Value	Sum	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec	StaNam
46521	WdmFinal	ca046521.wdm	9	39.518	-121.55	COMPUTED	PMET	'1987/01/01'	'2006/12/31'	20	98.34	98.34	0.114	0.168	0.238	0.304	0.360	0.439	0.434	0.384	0.316	0.225	0.150	0.094	OROVILLE
46569	WdmFinal	ca046569.wdm	9	34.198	-119.18	COMPUTED	PMET	'1970/01/01'	'2001/12/31'	32	65.56	65.1	0.086	0.121	0.175	0.205	0.235	0.254	0.251	0.243	0.213	0.156	0.112	0.085	OXNARD
46572	WdmFinal	ca046572.wdm	9	34.211	-119.14	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	65.5	65.5	0.096	0.113	0.181	0.202	0.241	0.257	0.256	0.244	0.216	0.148	0.111	0.083	OXNARD WSFO
46598	WdmFinal	ca046598.wdm	9	37.611	-122.48	COMPUTED	PMET	'2001/01/01'	'2006/12/31'	6	73.09	73.08	0.082	0.122	0.193	0.227	0.298	0.326	0.307	0.286	0.240	0.163	0.097	0.056	PACIFICA 2 S
46599	WdmFinal	ca046599.wdm	9	37.592	-122.47	COMPUTED	PMET	'1984/01/01'	'2006/12/31'	23	78.59	78.59	0.082	0.132	0.201	0.250	0.303	0.345	0.338	0.305	0.254	0.192	0.108	0.067	PACIFICA 4 SSE
46610	WdmFinal	ca046610.wdm	9	36.716	-121.35	COMPUTED	PMET	'1994/01/01'	'2006/12/31'	13	68.35	68.35	0.084	0.111	0.165	0.206	0.255	0.298	0.290	0.263	0.214	0.159	0.112	0.083	PAICINES 4 W
46624	WdmFinal	ca046624.wdm	9	34.588	-118.09	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	110.17	109.76	0.132	0.178	0.245	0.297	0.393	0.474	0.482	0.445	0.376	0.269	0.181	0.128	PALMDALE
46635	WdmFinal	ca046635.wdm	9	33.827	-116.51	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	111.86	110.22	0.166	0.212	0.282	0.345	0.414	0.441	0.428	0.389	0.336	0.257	0.197	0.150	PALM SPRINGS
46685	WdmFinal	ca046685.wdm	9	39.754	-121.62	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	93.57	93.08	0.105	0.149	0.205	0.266	0.339	0.424	0.434	0.382	0.309	0.218	0.135	0.088	PARADISE
46699	WdmFinal	ca046699.wdm	9	34.29	-114.17	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	152.77	152.53	0.204	0.294	0.392	0.484	0.557	0.629	0.580	0.531	0.450	0.372	0.296	0.219	PARKER RESERVOIR
46719	WdmFinal	ca046719.wdm	9	34.148	-118.14	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	77.29	76.21	0.130	0.156	0.198	0.224	0.253	0.274	0.285	0.279	0.248	0.185	0.150	0.120	PASADENA
46730	WdmFinal	ca046730.wdm	9	35.628	-120.69	COMPUTED	PMET	'1977/01/01'	'2006/12/31'	30	78.87	78.87	0.056	0.098	0.165	0.230	0.327	0.401	0.389	0.351	0.270	0.169	0.082	0.046	PASO ROBLES
46742	WdmFinal	ca046742.wdm	9	35.67	-120.63	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	78.68	78.65	0.054	0.096	0.161	0.222	0.322	0.403	0.396	0.356	0.274	0.167	0.079	0.045	PASO ROBLES MUNI AP
46773	WdmFinal	ca046773.wdm	9	34.502	-117.9	COMPUTED	PMET	'1986/01/01'	'2006/12/31'	21	110.12	110.12	0.136	0.170	0.247	0.301	0.393	0.477	0.478	0.443	0.378	0.270	0.187	0.131	PEARBLOSSOM
46826	WdmFinal	ca046826.wdm	9	38.258	-122.61	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	71.75	71.56	0.054	0.098	0.162	0.218	0.295	0.348	0.345	0.311	0.238	0.155	0.076	0.045	PETALUMA AIRPORT
46926	WdmFinal	ca046926.wdm	9	36.482	-121.18	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.94	70.5	0.085	0.114	0.157	0.207	0.264	0.309	0.308	0.280	0.224	0.166	0.115	0.082	PINNACLES NATL MONUMENT
46943	WdmFinal	ca046943.wdm	9	35.16	-120.68	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	73.88	73.53	0.061	0.103	0.165	0.223	0.300	0.359	0.341	0.311	0.248	0.163	0.086	0.052	PISMO BEACH
46960	WdmFinal	ca046960.wdm	9	38.696	-120.82	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	77.57	76.67	0.063	0.099	0.164	0.219	0.305	0.371	0.384	0.345	0.269	0.169	0.080	0.045	PLACERVILLE
47050	WdmFinal	ca047050.wdm	9	34.081	-117.77	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.12	68.39	0.109	0.135	0.175	0.211	0.245	0.256	0.265	0.245	0.218	0.164	0.121	0.100	POMONA FAIRPLEX
47077	WdmFinal	ca047077.wdm	9	36.068	-119.02	COMPUTED	PMET	'1970/01/01'	'2003/12/31'	34	76.74	76.33	0.053	0.092	0.162	0.221	0.321	0.373	0.372	0.337	0.277	0.173	0.077	0.043	PORTERVILLE
47085	WdmFinal	ca047085.wdm	9	39.805	-120.47	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	74.3	73.83	0.086	0.112	0.160	0.206	0.262	0.324	0.347	0.317	0.251	0.182	0.102	0.070	PORTOLA
47109	WdmFinal	ca047109.wdm	9	39.362	-123.13	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	59.02	59.1	0.040	0.084	0.130	0.178	0.227	0.293	0.310	0.274	0.197	0.122	0.054	0.028	POTTER VALLEY POWERHOUSE
47150	WdmFinal	ca047150.wdm	9	36.188	-120.7	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	62.07	61.74	0.034	0.061	0.111	0.165	0.251	0.322	0.343	0.301	0.215	0.130	0.059	0.029	PRIEST VALLEY
47195	WdmFinal	ca047195.wdm	9	39.937	-120.95	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	77.44	76.83	0.086	0.116	0.165	0.212	0.279	0.341	0.365	0.332	0.263	0.186	0.103	0.070	QUINCY
47228	WdmFinal	ca047228.wdm	9	33.011	-116.91	COMPUTED	PMET	'1975/01/01'	'2006/12/31'	32	79.32	79.32	0.142	0.165	0.194	0.234	0.267	0.286	0.290	0.284	0.252	0.196	0.163	0.130	RAMONA FIRE DEPT
47253	WdmFinal	ca047253.wdm	9	35.369	-117.65	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	108.45	108.75	0.088	0.144	0.248	0.333	0.449	0.528	0.505	0.459	0.365	0.237	0.128	0.081	RANDSBURG
47292	WdmFinal	ca047292.wdm	9	40.152	-122.25	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	103.09	103.15	0.120	0.175	0.248	0.314	0.390	0.451	0.454	0.405	0.334	0.245	0.146	0.102	RED BLUFF MUNI AP
47304	WdmFinal	ca047304.wdm	9	40.518	-122.3	COMPUTED	PMET	'1987/01/01'	'2006/12/31'	20	100.13	100.13	0.111	0.161	0.230	0.297	0.366	0.448	0.456	0.405	0.336	0.243	0.137	0.094	REDDING MUNICIPAL AP
47306	WdmFinal	ca047306.wdm	9	34.053	-117.19	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	96.01	94.75	0.101	0.142	0.224	0.284	0.359	0.427	0.418	0.392	0.328	0.210	0.136	0.087	REDLANDS
47339	WdmFinal	ca047339.wdm	9	37.477	-122.24	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	83.28	82.99	0.075	0.135	0.201	0.259	0.326	0.380	0.369	0.335	0.274	0.195	0.108	0.065	REDWOOD CITY
47404	WdmFinal	ca047404.wdm	9	40.026	-123.79	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	54.8	54.88	0.015	0.050	0.098	0.152	0.229	0.303	0.325	0.279	0.207	0.106	0.024	0.008	RICHARDSON GR ST PK
47414	WdmFinal	ca047414.wdm	9	37.919	-122.38	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	81.34	81.07	0.077	0.139	0.203	0.258	0.319	0.364	0.344	0.315	0.268	0.196	0.110	0.067	RICHMOND
47470	WdmFinal	ca047470.wdm	9	33.951	-117.39	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	71.34	69.71	0.110	0.133	0.177	0.216	0.252	0.265	0.275	0.253	0.222	0.164	0.121	0.099	RIVERSIDE FIRE STA 3
47473	WdmFinal	ca047473.wdm	9	33.967	-117.36	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.8	69.62	0.112	0.136	0.176	0.214	0.250	0.264	0.272	0.253	0.222	0.165	0.122	0.099	RIVERSIDE CITRUS EXP STN
47630	WdmFinal	ca047630.wdm	9	38.507	-121.5	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.19	80.19	0.060	0.102	0.171	0.229	0.322	0.392	0.406	0.360	0.275	0.170	0.092	0.050	SACRAMENTO AP
47633	WdmFinal	ca047633.wdm	9	38.556	-121.42	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	82.17	81.64	0.061	0.107	0.178	0.234	0.324	0.396	0.412	0.366	0.280	0.173	0.095	0.051	SACRAMENTO 5 ESE
47643	WdmFinal	ca047643.wdm	9	38.507	-122.47	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	73.11	72.15	0.050	0.091	0.155	0.217	0.295	0.359	0.363	0.323	0.244	0.151	0.073	0.044	SAINT HELENA
47668	WdmFinal	ca047668.wdm	9	36.659	-121.67	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	68.35	68.06	0.096	0.124	0.167	0.209	0.255	0.284	0.270	0.247	0.207	0.166	0.120	0.088	SALINAS NO 2
47723	WdmFinal	ca047723.wdm	9	34.134	-117.25	COMPUTED	PMET	'1970/01/01'	'2003/12/31'	34	97.36	95.81	0.102	0.144	0.226	0.289	0.362	0.431	0.422	0.396	0.332	0.213	0.136	0.089	SAN BERNARDINO F S 226
47740	WdmFinal	ca047740.wdm	9	32.734	-117.18	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	100.16	100.16	0.166	0.214	0.273	0.320	0.350	0.354	0.351	0.348	0.317	0.248	0.192	0.155	SAN DIEGO WSO AIRPORT
47741	WdmFinal	ca047741.wdm	9	32.767	-117.23	COMPUTED	PMET	'2000/01/01'	'2006/12/31'	7	97.27	97.27	0.170	0.185	0.275	0.304	0.347	0.354	0.348	0.342	0.316	0.221	0.180	0.147	SAN DIEGO SEAWORLD
47767	WdmFinal	ca047767.wdm	9	37.728	-122.5	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	76.99	76.68	0.080	0.137	0.196	0.245	0.297	0.335	0.321	0.294	0.248	0.188	0.107	0.068	SAN FRANCISCO OCEANSIDE
47769	WdmFinal	ca047769.wdm	9	37.658	-122.44	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	79.55	79.55	0.078	0.132	0.194	0.248	0.314	0.357	0.343	0.313	0.262	0.194	0.107	0.066	SAN FRANCISCO WSO AP
47772	WdmFinal	ca047772.wdm	9	37.769	-122.43	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	78.5	78.11	0.079	0.138	0.196	0.250	0.303	0.342	0.327	0.300	0.259	0.193	0.109	0.068	SAN FRANCISCO DOWNTOWN
47785	WdmFinal	ca047785.wdm	9	34.106	-118.1	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	78.35	77.35	0.132	0.159	0.202	0.230	0.259	0.281	0.286	0.281	0.249	0.187	0.150	0.122	SAN GABRIEL FIRE DEPT
47807	WdmFinal	ca047807.wdm	9	37.304	-122.36	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	71.26	71.03	0.075	0.122	0.173	0.219	0.272	0.311	0.312	0.282	0.237	0.170	0.097	0.062	SAN GREGORIO 2 SE
47813	WdmFinal	ca047813.wdm	9	33.787	-116.96	COMPUTED	PMET	'1979/01/01'	'2004/12/31'	26	97.72	97.72	0.150	0.179	0.237	0.301	0.363	0.392	0.384	0.355	0.307	0.229	0.174	0.138	SAN JACINTO RS
47821	WdmFinal	ca047821.wdm	9	37.35	-121.9	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	86.02	85.37	0.081	0.142	0.208	0.266	0.335	0.386	0.375	0.341	0.284	0.201	0.112	0.070	SAN JOSE
47824	WdmFinal	ca047824.wdm	9	37.359	-121.92	COMPUTED	PMET	'2001/01/01'	'2006/12/31'	6	84.17	84.16	0.086	0.129	0.208	0.238	0.328	0.392	0.384	0.343	0.285	0.197	0.110	0.059	SAN JOSE INTL AP
47846	WdmFinal	ca047846.wdm	9	37.053	-121.06	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	82.92	82.73	0.052	0.095	0.173	0.254	0.344	0.417	0.426	0.372	0.283	0.176	0.080	0.038	SAN LUIS DAM
47851	WdmFinal	ca047851.wdm	9	35.306	-120.66	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	76.33	76.04	0.061	0.104	0.167	0.224	0.305	0.372	0.359	0.327	0.261	0.170	0.088	0.053	SAN LUIS OBISPO POLYTECH
47874	WdmFinal	ca047874.wdm	9	33.096	-117	COMPUTED	PMET	'1980/01/01'	'2006/12/31'	27	82.25	82.25	0.150	0.168	0.206	0.249	0.279	0.292	0.299	0.289	0.260	0.205	0.167	0.134	SAN PASQUAL ANIMAL PK
47880	WdmFinal	ca047880.wdm	9	37.998	-122.54	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	82.05	82.15	0.072	0.132	0.198	0.255	0.323	0.376	0.367	0.332	0.276	0.195	0.106	0.063	SAN RAFAEL CIVIC CENTER
47888	WdmFinal	ca047888.wdm	9	33.744	-117.87	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.77	69.33	0.115	0.142	0.182	0.218	0.250	0.255	0.259	0.241	0.217	0.168	0.126	0.104	SANTA ANA FIRE STATION
47905	WdmFinal	ca047905.wdm	9	34.426	-119.84	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	63.84	63.76	0.083	0.116	0.171	0.201	0.233	0.251	0.249	0.240	0.212	0.150	0.107	0.079	SANTA BARBARA MUNI AP
47916	WdmFinal	ca047916.wdm	9	36.991	-121.99	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	65.93	65.62	0.083	0.114	0.154	0.202	0.249	0.282	0.271	0.247	0.203	0.157	0.111	0.080	SANTA CRUZ
47946	WdmFinal	ca047946.wdm	9	34.899	-120.45	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	69.35	69.35	0.119	0.142	0.195	0.214	0.250	0.258	0.240	0.226	0.214	0.172	0.135	0.111	SANTA MARIA PUBLIC AP
47953	WdmFinal	ca047953.wdm	9	34.008	-118.5	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	73.56	73.47	0.135	0.161	0.202	0.222	0.243	0.258	0.253	0.251	0.227	0.180	0.153	0.126	SANTA MONICA PIER
47957	WdmFinal	ca047957.wdm	9	34.312	-119.13	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	66.25	66.18	0.087	0.122	0.177	0.209	0.239	0.259	0.258	0.247	0.219	0.157	0.111	0.084	SANTA PAULA
47965	WdmFinal	ca047965.wdm	9	38.438	-122.7	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	70.45	69.97	0.049	0.092	0.154	0.213	0.285	0.345	0.345	0.311	0.238	0.148	0.073	0.043	SANTA ROSA
47971	WdmFinal	ca047971.wdm	9	38.504	-122.81	COMPUTED	PMET	'2001/01/01'	'2006/12/31'	6	69.13	69.12	0.048	0.085	0.154	0.188	0.287	0.354	0.351	0.313	0.238	0.146	0.069	0.034	SANTA ROSA SONOMA CO A
48045	WdmFinal	ca048045.wdm	9	40.483	-124.1	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	48.43	48.73	0.064	0.107	0.141	0.157	0.182	0.216	0.217	0.188	0.136	0.093	0.050	0.049	SCOTIA
48135	WdmFinal	ca048135.wdm	9	40.714	-122.42	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	101.75	101.5	0.119	0.169	0.235	0.306	0.378	0.444	0.454	0.405	0.330	0.244	0.143	0.102	SHASTA DAM
48163	WdmFinal	ca048163.wdm	9	40.033	-124.07	COMPUTED	PMET	'1975/01/01'	'2006/12/31'	32	52.66	52.66	0.019	0.054	0.106	0.156	0.224	0.285	0.293	0.248	0.191	0.109	0.029	0.011	SHELTER COVE AV
48218	WdmFinal	ca048218.wdm	9	39.583	-120.37	COMPUTED	PMET	'1970/01/01'	'2005/12/30'	36	74.02	73.72	0.084	0.108	0.158	0.207	0.266	0.323	0.348	0.318	0.251	0.182	0.102	0.069	SIERRAVILLE R S
48273	WdmFinal	ca048273.wdm	9	37.313	-122.18	COMPUTED	PMET	'1997/01/01'	'2006/12/31'	10	72.93	72.93	0.062	0.096	0.169	0.197	0.286	0.323	0.368	0.324	0.260	0.171	0.081	0.053	SKYLINE RIDGE PRESERVE
48351	WdmFinal	ca048351.wdm	9	38.299	-122.46	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	72.19	71.85	0.050	0.096	0.156	0.216	0.293	0.355	0.356	0.319	0.242	0.154	0.073	0.044	SONOMA
48353	WdmFinal	ca048353.wdm	9	37.967	-120.39	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	77.68	77.88	0.065	0.101	0.167	0.225	0.308	0.378	0.388	0.350	0.268	0.172	0.083	0.046	SONORA RS
48380	WdmFinal	ca048380.wdm	9	37.507	-119.63	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	66.41	66.98	0.035	0.068	0.125	0.191	0.270	0.333	0.358	0.328	0.247	0.150	0.063	0.025	SO ENTRANCE YOSEMITE N.P.
48558	WdmFinal	ca048558.wdm	9	37.889	-121.23	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	84.48	86.02	0.067	0.119	0.196	0.266	0.346	0.416	0.413	0.370	0.286	0.185	0.100	0.056	STOCKTON AP
48560	WdmFinal	ca048560.wdm	9	37.999	-121.32	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	82.79	82.32	0.057	0.108	0.184	0.254	0.335	0.404	0.403	0.360	0.276	0.176	0.092	0.050	STOCKTON FIRE STN # 4
48587	WdmFinal	ca048587.wdm	9	39.586	-122.53	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	81.59	81.84	0.065	0.113	0.177	0.248	0.320	0.398	0.395	0.344	0.279	0.187	0.103	0.055	STONY GORGE RESERVOIR
48606	WdmFinal	ca048606.wdm	9	39.563	-121.11	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.44	81.39	0.088	0.126	0.170	0.226	0.285	0.373	0.391	0.344	0.281	0.190	0.119	0.076	STRAWBERRY VALLEY
48655	WdmFinal	ca048655.wdm	9	33.716	-117.19	COMPUTED	PMET	'1974/01/01'	'2002/12/31'	29	69.84	69.84	0.106	0.132	0.168	0.218	0.257	0.272	0.279	0.255	0.226	0.165	0.120	0.095	SUN CITY
48702	WdmFinal	ca048702.wdm	9	40.417	-120.66	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	63.03	62.75	0.032	0.063	0.140	0.205	0.263	0.319	0.333	0.297	0.212	0.117	0.053	0.022	SUSANVILLE 2SW
48758	WdmFinal	ca048758.wdm	9	39.168	-120.14	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	62.03	61.26	0.048	0.067	0.117	0.182	0.239	0.298	0.335	0.295	0.207	0.119	0.060	0.039	TAHOE CITY
48829	WdmFinal	ca048829.wdm	9	35.101	-118.42	COMPUTED	PMET	'1998/01/01'	'2006/12/31'	9	94.87	94.87	0.115	0.124	0.207	0.233	0.335	0.432	0.428	0.405	0.339	0.225	0.154	0.112	TEHACHAPI 4 SE
48839	WdmFinal	ca048839.wdm	9	35.023	-118.75	COMPUTED	PMET	'1970/01/01'	'2005/12/30'	36	108.13	108.23	0.122	0.171	0.235	0.285	0.383	0.475	0.486	0.447	0.380	0.267	0.176	0.124	TEJON RANCHO
48917	WdmFinal	ca048917.wdm	9	36.465	-118.86	COMPUTED	PMET	'1972/01/01'	'2006/12/31'	35	93.86	93.86	0.079	0.124	0.208	0.286	0.382	0.444	0.439	0.395	0.318	0.215	0.118	0.070	THREE RIVERS EDISON PH 1
48973	WdmFinal	ca048973.wdm	9	33.802	-118.34	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	75.03	74.71	0.131	0.159	0.201	0.225	0.250	0.269	0.265	0.263	0.235	0.183	0.150	0.121	TORRANCE AIRPORT
48999	WdmFinal	ca048999.wdm	9	37.682	-121.35	COMPUTED	PMET	'1970/01/01'	'2005/12/30'	36	83.19	83.28	0.059	0.109	0.189	0.257	0.338	0.407	0.404	0.361	0.279	0.180	0.096	0.051	TRACY CARBONA
49001	WdmFinal	ca049001.wdm	9	37.797	-121.58	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	84.12	84.11	0.058	0.109	0.186	0.259	0.340	0.412	0.410	0.369	0.284	0.184	0.095	0.051	TRACY PUMPING PLANT
49026	WdmFinal	ca049026.wdm	9	40.726	-122.79	COMPUTED	PMET	'1975/01/01'	'2006/12/31'	32	89.12	89.12	0.101	0.137	0.204	0.262	0.343	0.403	0.408	0.366	0.293	0.211	0.115	0.080	TRINITY RIVER HATCHERY
49035	WdmFinal	ca049035.wdm	9	35.764	-117.39	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	116.57	116.22	0.091	0.158	0.277	0.365	0.482	0.557	0.535	0.488	0.388	0.252	0.135	0.083	TRONA
49043	WdmFinal	ca049043.wdm	9	39.331	-120.19	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	62.73	62.11	0.046	0.067	0.118	0.188	0.245	0.306	0.337	0.299	0.209	0.122	0.060	0.037	TRUCKEE RS
49053	WdmFinal	ca049053.wdm	9	41.96	-121.47	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	55.33	54.85	0.026	0.058	0.120	0.168	0.232	0.276	0.298	0.260	0.192	0.109	0.040	0.015	TULELAKE
49073	WdmFinal	ca049073.wdm	9	37.501	-120.86	COMPUTED	PMET	'1986/01/01'	'2006/12/31'	21	82.31	82.31	0.049	0.087	0.171	0.250	0.342	0.423	0.429	0.372	0.285	0.174	0.079	0.035	TURLOCK #2
49087	WdmFinal	ca049087.wdm	9	33.702	-117.75	COMPUTED	PMET	'1970/01/01'	'2002/12/31'	33	68.05	67.29	0.109	0.133	0.175	0.211	0.243	0.251	0.257	0.238	0.212	0.161	0.120	0.098	TUSTIN IRVINE RANCH
49099	WdmFinal	ca049099.wdm	9	34.128	-116.04	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	103.75	103.86	0.152	0.199	0.264	0.327	0.397	0.430	0.403	0.361	0.319	0.240	0.179	0.138	TWENTYNINE PALMS
49111	WdmFinal	ca049111.wdm	9	34.988	-120.32	COMPUTED	PMET	'2001/01/01'	'2006/12/31'	6	73.01	72.19	0.131	0.143	0.211	0.207	0.260	0.281	0.260	0.242	0.225	0.171	0.138	0.101	TWITCHELL DAM
49122	WdmFinal	ca049122.wdm	9	39.147	-123.21	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	60.57	60.46	0.042	0.086	0.136	0.183	0.233	0.297	0.312	0.278	0.201	0.127	0.057	0.030	UKIAH
49152	WdmFinal	ca049152.wdm	9	34.07	-118.44	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	75.29	75.23	0.137	0.164	0.204	0.226	0.247	0.264	0.264	0.260	0.234	0.184	0.156	0.128	U C L A
49200	WdmFinal	ca049200.wdm	9	38.396	-121.96	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.53	80.38	0.057	0.103	0.172	0.229	0.318	0.395	0.410	0.362	0.277	0.169	0.092	0.049	VACAVILLE
49325	WdmFinal	ca049325.wdm	9	34.535	-117.31	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	95.43	95.16	0.094	0.141	0.228	0.293	0.371	0.440	0.423	0.391	0.327	0.206	0.127	0.080	VICTORVILLE PUMP PLANT
49367	WdmFinal	ca049367.wdm	9	36.328	-119.3	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	94.75	94.93	0.076	0.127	0.220	0.299	0.389	0.445	0.438	0.392	0.318	0.217	0.120	0.068	VISALIA
49378	WdmFinal	ca049378.wdm	9	33.229	-117.23	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.68	80.33	0.149	0.175	0.205	0.239	0.271	0.278	0.284	0.278	0.251	0.204	0.167	0.136	VISTA 2 NNE
49452	WdmFinal	ca049452.wdm	9	35.597	-119.35	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	87.03	86.93	0.057	0.109	0.192	0.262	0.363	0.420	0.417	0.378	0.312	0.195	0.095	0.048	WASCO
49473	WdmFinal	ca049473.wdm	9	36.931	-121.77	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	66.05	65.58	0.085	0.116	0.156	0.204	0.249	0.280	0.265	0.243	0.202	0.157	0.113	0.082	WATSONVILLE WATERWORKS
49490	WdmFinal	ca049490.wdm	9	40.735	-122.94	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	89.48	88.71	0.093	0.141	0.206	0.265	0.340	0.399	0.408	0.366	0.293	0.206	0.115	0.077	WEAVERVILLE
49621	WdmFinal	ca049621.wdm	9	40.612	-122.53	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	96.85	96.89	0.113	0.155	0.217	0.283	0.366	0.434	0.441	0.395	0.321	0.233	0.129	0.090	WHISKEYTOWN RESERVOIR
49684	WdmFinal	ca049684.wdm	9	39.419	-123.34	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	54.76	54.72	0.039	0.078	0.121	0.162	0.212	0.273	0.285	0.252	0.180	0.115	0.050	0.026	WILLITS 1 NE
49694	WdmFinal	ca049694.wdm	9	40.947	-123.64	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	79.75	79.62	0.080	0.125	0.196	0.244	0.328	0.373	0.390	0.325	0.253	0.165	0.076	0.055	WILLOW CREEK 1 NW
49699	WdmFinal	ca049699.wdm	9	39.523	-122.31	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	81.66	81.75	0.062	0.111	0.177	0.251	0.324	0.402	0.393	0.339	0.279	0.188	0.101	0.054	WILLOWS 6 W
49742	WdmFinal	ca049742.wdm	9	38.523	-121.97	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	81.99	81.91	0.056	0.104	0.175	0.235	0.327	0.405	0.419	0.369	0.282	0.172	0.092	0.048	WINTERS
49781	WdmFinal	ca049781.wdm	9	38.683	-121.79	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	81.3	81.12	0.058	0.103	0.175	0.231	0.325	0.400	0.414	0.363	0.279	0.170	0.092	0.049	WOODLAND 1 WNW
49792	WdmFinal	ca049792.wdm	9	37.429	-122.26	COMPUTED	PMET	'1974/01/01'	'2005/12/31'	32	83.39	83.39	0.076	0.131	0.198	0.257	0.329	0.382	0.374	0.337	0.277	0.200	0.107	0.065	WOODSIDE FIRE STN 1
49822	WdmFinal	ca049822.wdm	9	34.362	-117.64	COMPUTED	PMET	'1998/01/01'	'2006/12/31'	9	78.61	78.61	0.077	0.092	0.178	0.226	0.320	0.384	0.365	0.334	0.273	0.162	0.102	0.064	WRIGHTWOOD
